name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
Hasbro_Monopoly_Hotels_Game,1,57.00827050209045,0,0,0,0,0,0,0,1,0,0,0,0
Ecoforms_Pot_Nova_6_Turquoise,88,317.4433114528656,1,14,28,53,64,71,78,82,1,14,28,53
Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN,308,264.4899139404297,3,46,93,174,203,237,271,299,3,42,89,171
Cole_Hardware_School_Bell_Solid_Brass_38,434,1033.3537096977234,6,54,133,294,232,286,320,412,5,43,116,288
006_mustard_bottle,294,313.10364627838135,4,21,59,141,195,226,256,292,4,20,58,141
CoQ10,538,449.8606953620911,39,151,272,462,376,427,479,528,35,142,261,457
MINI_ROLLER,270,287.6847445964813,3,23,65,141,157,193,223,265,3,21,60,141
Black_Elderberry_Syrup_54_oz_Gaia_Herbs,302,257.6170275211334,3,25,71,149,177,220,254,294,2,25,66,147
Nordic_Ware_Original_Bundt_Pan,32,167.30113053321838,1,3,6,15,23,27,31,32,1,3,6,15
Threshold_Ramekin_White_Porcelain,439,359.16352701187134,8,71,146,273,253,298,338,408,7,69,139,268
Ecoforms_Plant_Container_QP_Harvest,535,1872.7674469947813,11,79,166,340,329,379,445,514,11,73,161,339
SAPPHIRE_R7_260X_OC,6,59.86689901351929,0,0,0,2,4,5,5,6,0,0,0,2
Mens_Bahama_in_Khaki_Oyster_xU2jeqYwhQJ,201,444.4104778766632,1,10,32,78,114,134,159,190,1,10,31,78
Reebok_COMFORT_REEFRESH_FLIP,197,400.6601011753082,1,15,45,101,117,138,158,194,1,14,41,101
Mens_Santa_Cruz_Thong_in_Chocolate_lvxYW7lek6B,196,368.83333110809326,2,17,52,100,125,146,161,188,2,16,49,100
Dixie_10_ounce_Bowls_35_ct,134,235.65370297431943,1,10,25,65,63,88,110,133,1,10,25,65
061_foam_brick,647,471.78499126434326,29,156,318,526,397,457,542,618,22,132,289,513
Nickelodeon_Teenage_Mutant_Ninja_Turtles_Leonardo,391,945.8535764217376,9,38,100,226,177,220,271,365,4,30,80,216
Footed_Bowl_Sand,163,579.0444831848145,0,14,45,103,118,142,155,161,0,14,45,103
053_mini_soccer_ball,574,392.56176018714905,0,20,75,217,349,506,568,574,0,20,75,217
Tag_Dishtowel_Waffle_Gray_Checks_18_x_26,176,332.93839740753174,2,14,30,83,98,117,140,165,2,13,29,83
Reebok_ZIGLITE_RUSH,114,260.71033477783203,0,5,20,35,63,78,95,110,0,5,20,35
Metallic_Gold_Tieks_Italian_Leather_Ballet_Flats,307,627.3412003517151,6,30,66,144,186,216,255,301,6,27,65,144
Snack_Catcher_Snack_Dispenser,538,495.73841309547424,12,64,153,323,340,406,457,526,12,61,145,320
Diamond_Visions_Scissors_Red,450,1613.8789372444153,12,75,152,307,227,262,318,410,10,60,134,292
Adrenaline_GTS_13_Color_DrkDenimWhtBachlorBttnSlvr_Size_50_yfK40TNjq0V,79,226.20457530021667,0,6,14,35,48,59,70,78,0,6,14,35
Reebok_RETRO_RUSH_2V,249,513.1029403209686,3,15,43,113,147,179,207,244,3,14,40,113
Office_Depot_Canon_CLI_8Y_Ink_Cartridge_Yellow_0623B002,314,254.76828908920288,7,43,98,186,205,243,276,310,7,42,91,185
Glycerin_11_Color_AqrsDrsdnBluBlkSlvShckOrng_Size_50,80,188.98154735565183,0,3,12,39,50,55,68,78,0,3,12,39
Mens_Bahama_in_White_vSwvGMCo32f,198,494.9125192165375,5,9,33,76,123,143,172,194,5,9,32,76
Imaginext_Castle_Ogre,10,102.71038174629211,0,2,3,7,8,9,10,10,0,2,3,7
Central_Garden_Flower_Pot_Goo_425,469,1398.651210784912,8,36,103,240,292,344,399,456,8,34,101,238
Reebok_FS_HI_INT_R12,88,216.07139897346497,3,4,9,30,50,58,74,85,2,4,9,30
Hilary,132,359.880916595459,2,7,20,43,76,90,104,130,2,7,19,43
adiZero_Slide_2_SC,126,237.41692781448364,2,12,18,53,51,70,94,118,2,12,18,53
Womens_Bluefish_2Eye_Boat_Shoe_in_Linen_Natural_Sparkle_Suede_w34KNQ41csH,230,509.23971724510193,7,21,47,102,118,140,175,211,7,19,43,101
Netgear_N750_Wireless_Dual_Band_Gigabit_Router,0,32.48759698867798,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA,137,351.5657157897949,0,7,23,62,83,95,113,133,0,7,23,62
RedBlack_Nintendo_3DSXL,51,120.68584966659546,0,0,5,13,19,23,26,36,0,0,5,13
Canon_Pixma_Ink_Cartridge_8_Red,371,488.4672267436981,5,35,80,169,166,209,253,333,3,27,70,166
Cole_Hardware_Flower_Pot_1025,16,88.72869610786438,0,1,2,4,10,12,13,14,0,1,2,4
Super_Mario_3D_World_Deluxe_Set,126,228.21713209152225,2,9,18,61,73,86,105,122,1,8,18,61
Just_For_Men_ShampooIn_Haircolor_Light_Brown_25,241,219.1918032169342,6,19,52,110,131,164,200,235,4,18,50,109
058_golf_ball,9,130.28380370140076,0,2,4,6,4,5,5,7,0,1,2,6
Ultra_JarroDophilus,454,333.7541160583496,12,66,176,323,329,383,417,449,12,62,169,321
HP_Card_Invitation_Kit,19,73.62897419929504,0,1,2,6,7,8,13,17,0,1,2,6
Frozen_Olafs_In_Trouble_PopOMatic_Game_OEu83W9T8pD,129,400.3278090953827,1,8,24,67,80,90,104,121,1,8,22,67
Adrenaline_GTS_13_Color_WhtObsdianBlckOlmpcSlvr_Size_70,59,159.77048254013062,1,2,8,31,35,44,53,58,1,2,8,31
044_flat_screwdriver,220,355.5951328277588,4,28,67,150,101,114,145,196,3,19,54,141
House_of_Cards_The_Complete_First_Season_4_Discs_DVD,25,77.51224780082703,0,0,1,4,7,10,12,19,0,0,1,4
ProSport_Harness_to_Booster_Seat,126,373.7869501113892,2,10,17,52,65,77,91,118,1,8,16,52
Android_Figure_Orange,501,564.9185178279877,24,107,234,424,310,361,410,477,16,88,208,413
Remington_1_12_inch_Hair_Straightener,331,667.151004076004,7,30,76,165,187,225,268,320,6,27,70,164
FemDophilus,405,317.8486912250519,14,64,125,255,276,313,357,395,14,62,123,252
028_skillet_lid,129,352.65863513946533,0,7,26,54,64,79,96,118,0,7,25,54
Bradshaw_International_11642_7_Qt_MP_Plastic_Bowl,31,132.73584461212158,1,3,7,12,25,25,27,30,1,3,7,12
042_adjustable_wrench,380,1354.5409443378448,15,62,144,256,174,203,256,342,12,45,113,244
My_First_Rolling_Lion,214,324.402140378952,1,9,37,101,103,125,155,204,1,9,34,100
Reebok_FUELTRAIN,119,228.10762929916385,0,4,13,48,67,82,95,117,0,3,12,46
Perricone_MD_Nutritive_Cleanser,257,217.457275390625,2,19,72,134,165,195,227,252,2,18,69,132
Jawbone_UP24_Wireless_Activity_Tracker_Pink_Coral_L,444,1106.7674322128296,11,81,164,313,176,217,264,362,7,57,120,278
Tag_Dishtowel_Basket_Weave_Red_18_x_26,176,401.1567695140839,3,13,47,100,99,123,147,170,3,12,46,100
Apples_to_Apples_Kids_Edition,13,62.4347939491272,0,1,3,4,3,7,9,12,0,1,2,3
D_ROSE_773_II_Kqclsph05pE,51,215.12769293785092,1,3,7,15,20,24,33,48,1,3,7,15
Womens_Hikerfish_Boot_in_Black_Leopard_ridcCWsv8rW,120,312.0464825630188,0,3,17,37,63,80,101,116,0,3,17,37
Room_Essentials_Mug_White_Yellow,332,1009.5961759090424,6,35,77,185,204,242,274,330,6,33,75,185
Reebok_ALLYLYNN,147,289.0225098133087,1,6,24,55,72,95,120,145,1,6,23,55
Great_Jones_Wingtip,114,336.6705617904663,1,5,18,42,64,86,100,112,1,5,18,42
Marc_Anthony_Strictly_Curls_Curl_Envy_Perfect_Curl_Cream_6_fl_oz_bottle,162,189.3679633140564,2,15,24,54,97,126,142,159,2,15,24,53
012_strawberry,78,191.5589418411255,5,30,63,74,41,46,53,64,4,20,47,62
Thomas_Friends_Wooden_Railway_Deluxe_Track_Accessory_Pack,192,328.2922077178955,0,9,27,74,90,111,134,176,0,7,24,73
Weston_No_22_Cajun_Jerky_Tonic_12_fl_oz_nLj64ZnGwDh,361,315.54133462905884,7,28,59,138,239,283,325,354,7,25,57,136
Weisshai_Great_White_Shark,281,516.1048452854156,4,22,71,173,138,175,198,263,4,17,61,167
070-b_colored_wood_blocks,28,160.69257426261902,0,4,15,25,14,18,19,23,0,2,12,20
ASICS_GEL1140V_WhiteRoyalSilver,98,248.7456088066101,1,9,17,39,61,71,82,96,1,9,17,39
Epson_Ink_Cartridge_126_Yellow,185,237.34879398345947,2,8,30,71,69,96,119,170,0,5,26,69
Reebok_CL_RAYEN,102,218.08916687965396,0,12,19,44,62,69,86,101,0,11,19,44
Reebok_ZIGCOOPERSTOWN_QUAG,58,184.34957647323608,0,3,12,24,27,36,46,57,0,3,11,23
Hasbro_Life_Board_Game,0,27.647472858428955,0,0,0,0,0,0,0,0,0,0,0,0
Hyaluronic_Acid,537,436.67177391052246,30,94,209,382,372,425,470,520,29,84,193,376
Ecoforms_Planter_Bowl_Cole_Hardware,98,346.3478307723999,5,16,32,63,68,82,91,97,5,16,32,63
Tory_Burch_Kiernan_Riding_Boot,55,131.40313744544983,0,4,11,21,39,43,44,54,0,4,11,21
Santa_Cruz_Mens_vnbiTDDt5xH,117,321.750200510025,1,5,19,51,74,81,101,117,1,5,19,51
Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs,46,95.34149765968324,2,2,6,19,24,26,35,44,2,2,5,18
Reebok_R_CROSSFIT_OLY_UFORM,89,209.11141443252563,1,8,15,36,51,59,73,84,1,8,15,35
Office_Depot_Dell_Series_9_Color_Ink_Ink_Cartridge_MK991_MK993,327,258.829523563385,6,44,97,185,217,246,281,324,5,38,91,184
Dino_5,319,458.1004836559296,2,15,39,135,158,193,247,307,2,12,36,134
Epson_UltraChrome_T0543_Ink_Cartridge_Magenta_1pack,162,243.78998398780823,1,10,23,70,62,84,93,143,0,9,22,66
Baby_Elements_Stacking_Cups,171,290.8927013874054,2,14,25,52,86,117,146,170,2,13,23,51
Twinlab_100_Whey_Protein_Fuel_Vanilla,0,49.53238534927368,0,0,0,0,0,0,0,0,0,0,0,0
Fisher_price_Classic_Toys_Buzzy_Bee,231,335.74923825263977,1,12,31,100,130,151,181,225,1,10,31,100
ASICS_GELChallenger_9_Royal_BlueWhiteBlack,95,189.4364063739777,1,7,17,34,54,63,76,95,1,6,16,34
Tag_Dishtowel_Dobby_Stripe_Blue_18_x_26,176,416.6215081214905,0,8,26,76,98,113,137,167,0,6,24,74
BUNNY_RACER,466,457.759311914444,4,49,134,277,266,320,370,445,4,42,120,270
Perricone_MD_Photo_Plasma,297,236.05318880081177,4,41,88,176,191,225,267,295,4,37,87,174
Office_Depot_Canon_PG21XL_Remanufactured_Ink_Cartridge_Black,308,273.20822405815125,5,41,79,176,199,231,269,304,3,35,71,175
Cole_Hardware_Plant_Saucer_Glazed_9,145,414.58838391304016,3,16,35,65,88,102,114,143,3,16,35,65
Weston_No_33_Signature_Sausage_Tonic_12_fl_oz,364,321.8479678630829,4,23,58,137,232,284,325,355,4,23,55,135
Canon_Pixma_Ink_Cartridge_Cyan_251,258,334.65561604499817,4,30,61,128,99,116,149,223,3,27,53,126
Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard,0,29.021918296813965,0,0,0,0,0,0,0,0,0,0,0,0
Threshold_Dinner_Plate_Square_Rim_White_Porcelain,109,428.963725566864,0,0,5,23,52,64,77,99,0,0,5,23
Tieks_Ballet_Flats_Electric_Snake,307,725.039657831192,3,33,84,171,181,219,244,295,3,31,82,169
Nescafe_Momento_Mocha_Specialty_Coffee_Mix_8_ct,185,176.05595541000366,2,19,39,99,126,152,171,184,2,19,39,99
030_fork,422,1226.6251306533811,7,71,154,309,218,249,286,366,7,54,119,290
Envision_Home_Dish_Drying_Mat_Red_6_x_18,1,50.97630715370178,0,0,0,0,0,0,0,1,0,0,0,0
065-i_cups,630,2403.3897602558136,20,81,162,377,388,457,521,611,18,75,151,372
New_Super_Mario_BrosWii_Wii_Game,93,176.91108417510986,0,3,11,32,32,45,52,69,0,3,9,31
Mens_Gold_Cup_ASV_2Eye_Boat_Shoe_in_Cognac_Leather,141,363.1623332500458,2,10,19,48,74,91,113,134,2,10,19,47
Vans_Cereal_Honey_Nut_Crunch_11_oz_box,2,46.39430618286133,0,0,0,2,1,1,2,2,0,0,0,2
Cole_Hardware_Mug_Classic_Blue,234,550.6981101036072,3,20,47,114,146,170,201,223,3,20,47,114
My_Monopoly_Board_Game,0,26.574846029281616,0,0,0,0,0,0,0,0,0,0,0,0
3D_Dollhouse_Refrigerator,102,140.7368597984314,1,7,19,47,64,71,80,99,0,6,17,47
PureConnect_2_Color_FernNightlifeSilverBlack_Size_70_5w0BYsiogeV,114,250.16928124427795,0,8,17,42,63,81,96,112,0,8,17,42
WHALE_WHISTLE_6PCS_SET,318,374.2985336780548,18,93,192,289,201,228,265,296,12,74,171,279
Olive_Kids_Robots_Pencil_Case,245,259.700227022171,3,23,58,103,135,177,210,243,2,22,56,102
Just_For_Men_Mustache_Beard_Brushin_Hair_Color_Gel_Kit_Jet_Black_M60,236,207.5612685680389,2,20,61,119,134,158,196,230,1,16,55,119
Mattel_SKIP_BO_Card_Game,67,109.80652451515198,0,6,9,20,24,30,43,61,0,5,7,20
ASICS_GELDirt_Dog_4_SunFlameBlack,144,336.8783888816833,1,2,16,49,82,99,118,141,1,2,16,49
Sapota_Threshold_4_Ceramic_Round_Planter_Red,410,1100.3625242710114,7,44,102,225,257,299,339,397,7,41,99,223
Nickelodeon_Teenage_Mutant_Ninja_Turtles_Michelangelo,434,801.6610021591187,5,30,81,226,183,221,290,396,1,19,64,220
STACKING_BEAR,237,273.6085829734802,4,19,43,97,140,177,208,232,4,17,39,96
Nestle_Skinny_Cow_Dreamy_Clusters_Candy_Dark_Chocolate_6_pack_1_oz_pouches,52,114.8227870464325,0,3,7,18,30,33,39,51,0,3,7,18
VANS_FIRE_ROASTED_VEGGIE_CRACKERS_GLUTEN_FREE,31,76.29526472091675,0,1,7,15,17,23,25,30,0,1,6,15
073-g_lego_duplo,178,451.9521288871765,3,14,29,85,111,129,149,168,2,14,27,85
Sootheze_Cold_Therapy_Elephant,11,98.85723280906676,1,2,4,9,7,9,9,11,0,2,3,9
Whey_Protein_Vanilla,126,164.51531100273132,0,5,15,32,50,82,111,126,0,5,14,32
Final_Fantasy_XIV_A_Realm_Reborn_60Day_Subscription,27,76.17967009544373,0,3,6,13,10,10,14,21,0,3,5,12
Shurtape_Tape_Purple_CP28,373,386.3356540203095,6,45,97,213,184,238,297,365,6,42,91,211
Threshold_Porcelain_Serving_Bowl_Coupe_White,109,416.8291840553284,3,9,21,60,74,83,96,107,3,9,21,60
Ecoforms_Plant_Saucer_SQ1HARVEST,565,1933.858946084976,20,108,213,421,272,321,398,520,16,88,186,405
Ecoforms_Plant_Saucer_S14MOCHA,373,1446.4499297142029,23,85,160,279,258,286,315,364,22,80,153,278
Crazy_Shadow_2_oW4Jd10HFFr,75,209.65630316734317,0,8,14,34,37,47,56,72,0,8,13,34
Folic_Acid,526,432.686422586441,29,124,241,435,361,421,465,507,28,113,230,426
Reebok_TURBO_RC,61,187.2068431377411,1,3,6,20,33,40,50,61,1,3,6,20
BlueBlack_Nintendo_3DSXL,58,124.67685675621031,0,2,5,12,20,22,25,38,0,2,4,11
Dino_3,198,321.25032663345337,1,10,27,82,105,129,152,188,1,7,24,80
Mario_Party_9_Wii_Game,14,71.35965418815613,0,0,0,3,5,8,11,13,0,0,0,3
Womens_Betty_Chukka_Boot_in_Navy_aEE8OqvMII4,190,545.8242416381836,0,8,27,68,100,119,146,182,0,8,27,67
Samoa_onepiece,110,253.6679928302765,1,4,10,37,59,78,94,109,1,4,10,37
Perricone_MD_Skin_Clear_Supplements,23,86.11699199676514,0,2,4,11,11,14,16,23,0,2,4,11
014_lemon,314,325.5941643714905,27,167,255,296,267,273,276,292,24,159,245,290
SpiderMan_Titan_Hero_12Inch_Action_Figure_oo1qph4wwiW,242,356.4216310977936,4,20,38,98,138,160,191,236,4,19,35,97
Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,40.83861827850342,0,0,0,1,1,1,1,1,0,0,0,1
Swiss_Miss_Hot_Cocoa_KCups_Milk_Chocolate_12_count,107,143.39314937591553,0,9,19,37,58,77,92,106,0,9,19,37
Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,434,785.0723674297333,5,45,121,266,230,279,337,413,4,40,102,263
Black_Forest_Fruit_Snacks_28_Pack_Grape,0,44.04894423484802,0,0,0,0,0,0,0,0,0,0,0,0
Squirtin_Barnyard_Friends_4pk,327,392.5639963150024,7,48,105,187,201,232,272,318,7,46,103,187
FRUIT_VEGGIE_MEMO_GRADIENT,134,288.7982110977173,2,14,29,68,78,95,108,129,2,11,26,68
FisherPrice_Make_A_Match_Game_Thomas_Friends,3,45.8253219127655,0,0,0,0,2,2,3,3,0,0,0,0
Borage_GLA240Gamma_Tocopherol,501,404.3929486274719,19,96,179,334,373,420,458,493,19,92,174,331
CoQ10_wSSVoxVppVD,491,412.8933756351471,17,124,242,427,358,400,437,482,17,116,231,422
Ecoforms_Planter_Pot_QP6Ebony,44,150.9336178302765,1,8,13,26,33,34,37,43,1,8,13,26
Big_Dot_Pink_Pencil_Case,221,241.9912116527557,1,22,42,100,129,151,188,217,1,21,42,100
Reebok_TRIPLE_BREAK_LITE,174,290.4088246822357,2,9,27,72,94,113,138,170,2,9,27,71
Cole_Hardware_Mini_Honey_Dipper,218,621.8671686649323,12,38,91,170,80,102,116,160,3,21,59,137
Perricone_MD_AcylGlutathione_Deep_Crease_Serum,392,292.865002155304,11,76,142,252,280,321,354,388,11,73,139,252
Room_Essentials_Dish_Drainer_Collapsible_White,17,107.02921056747437,0,0,0,4,10,12,13,16,0,0,0,4
Mario_Luigi_Dream_Team_Nintendo_3DS_Game,64,111.0831425189972,0,2,9,24,20,25,36,52,0,2,7,24
CAR_CARRIER_TRAIN,348,746.5140953063965,7,55,108,227,196,230,269,335,6,46,95,221
Seagate_1TB_Backup_Plus_portable_drive_Silver,186,207.61100554466248,0,5,19,59,43,67,100,152,0,1,12,53
ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack,242,556.4544773101807,1,21,42,101,132,151,194,238,1,20,41,100
Razer_Taipan_White_Ambidextrous_Gaming_Mouse,308,523.4038834571838,4,22,71,153,123,151,200,282,4,22,59,149
Office_Depot_HP_98_Remanufactured_Ink_Cartridge_Black,217,219.2627637386322,1,16,46,112,106,135,173,211,1,15,42,109
